id,depaAirport,arriAirport,std,sta,fleet,aircraftNo,flyTime
Flt_109382,QGSX,NLLA,2025/6/4 11:45,2025/6/4 14:40,738,Aft_10389,159
Flt_109388,GLHV,VWIM,2025/6/3 13:55,2025/6/3 16:20,7M8,Aft_10434,149
Flt_109392,OKJK,DOMU,2025/6/3 11:35,2025/6/3 13:50,7M8,Aft_10467,145
Flt_109393,VWIM,GLHV,2025/6/3 11:55,2025/6/3 14:25,7M8,Aft_10271,123
Flt_109394,GLHV,VWIM,2025/6/3 15:30,2025/6/3 18:20,7M8,Aft_10271,149
Flt_109395,HZPW,YITW,2025/6/4 17:10,2025/6/4 20:00,738,Aft_10504,188
Flt_109396,AAHN,FVJZ,2025/6/4 17:30,2025/6/4 20:20,738,Aft_10178,181
Flt_109398,YITW,HZPW,2025/6/3 21:05,2025/6/4 0:15,738,Aft_10390,150
Flt_109402,AAHN,XLHA,2025/6/4 17:00,2025/6/4 19:50,7M8,Aft_10391,179
Flt_109406,FVJZ,EYWR,2025/6/3 12:20,2025/6/3 14:30,738,Aft_10490,123
Flt_109410,LFOL,HIUP,2025/6/4 14:05,2025/6/4 16:25,738,Aft_10300,125
Flt_109411,VWIM,EYWR,2025/6/3 10:35,2025/6/3 13:00,738,Aft_10188,114
Flt_109412,EYWR,HEJY,2025/6/3 14:40,2025/6/3 18:00,738,Aft_10188,190
Flt_109413,KREM,EYWR,2025/6/3 17:35,2025/6/3 20:00,738,Aft_10469,118
Flt_109420,HZPW,HSWG,2025/6/3 9:10,2025/6/3 12:40,738,Aft_10387,206
Flt_109422,FGIR,SFRI,2025/6/4 14:00,2025/6/4 15:55,7M8,Aft_10526,114
Flt_109423,HZPW,PNNF,2025/6/4 15:00,2025/6/4 17:00,73G,Aft_10182,113
Flt_109425,DOMU,MFGL,2025/6/4 17:45,2025/6/4 23:05,7M8,Aft_10500,315
Flt_109426,KDAP,DOMU,2025/6/4 2:50,2025/6/4 6:15,738,Aft_10414,183
Flt_109427,FPCR,HZPW,2025/6/4 19:35,2025/6/4 22:40,738,Aft_10398,171
Flt_109428,BBZB,DOMU,2025/6/4 8:10,2025/6/4 10:45,738,Aft_10285,167
Flt_109429,VUWJ,EYWR,2025/6/3 10:50,2025/6/3 13:25,738,Aft_10518,142
Flt_109430,VGVC,HZPW,2025/6/3 11:15,2025/6/3 13:25,738,Aft_10481,128
Flt_109431,XLOC,HZPW,2025/6/3 17:40,2025/6/3 19:35,738,Aft_10481,114
Flt_109432,LLZL,HZPW,2025/6/3 20:20,2025/6/3 23:40,7M8,Aft_10286,175
Flt_109433,HZPW,KKME,2025/6/3 9:40,2025/6/3 12:40,738,Aft_10493,168
Flt_109436,XINM,DOMU,2025/6/4 17:10,2025/6/4 18:40,738,Aft_10470,99
Flt_109437,HIUP,DOMU,2025/6/4 9:30,2025/6/4 11:10,73G,Aft_10224,102
Flt_109438,WKDC,HZPW,2025/6/4 6:55,2025/6/4 9:55,738,Aft_10196,193
Flt_109439,NLLA,KKME,2025/6/4 19:55,2025/6/4 22:50,7M8,Aft_10347,165
Flt_109440,EYWR,NLLA,2025/6/3 18:40,2025/6/3 20:45,738,Aft_10418,133
Flt_109441,LFOL,OXSQ,2025/6/3 18:40,2025/6/3 21:20,7M8,Aft_10484,154
Flt_109442,EYWR,KKME,2025/6/3 18:25,2025/6/3 20:55,738,Aft_10236,170
Flt_109443,HZPW,OIQN,2025/6/3 18:10,2025/6/3 19:45,738,Aft_10498,87
Flt_109444,FVJZ,EYWR,2025/6/3 14:30,2025/6/3 16:55,738,Aft_10508,123
Flt_109447,MCWT,OXSQ,2025/6/4 15:50,2025/6/4 20:10,738,Aft_10453,257
Flt_109449,XCHB,HUYM,2025/6/4 8:35,2025/6/4 9:55,738,Aft_10421,84
Flt_109450,AFPF,AAHN,2025/6/4 9:30,2025/6/4 11:05,738,Aft_10202,95
Flt_109453,EYWR,FVJZ,2025/6/2 10:50,2025/6/2 13:25,738,Aft_10290,160
Flt_109454,KKME,EYWR,2025/6/4 17:30,2025/6/4 20:05,738,Aft_10350,126
Flt_109455,EYWR,WKDC,2025/6/4 11:55,2025/6/4 14:40,738,Aft_10291,157
Flt_109456,FVJZ,EYWR,2025/6/4 12:20,2025/6/4 14:30,7M8,Aft_10200,123
Flt_109464,DOMU,GLHV,2025/6/4 9:00,2025/6/4 11:00,7M8,Aft_10242,92
Flt_109465,KKME,HZPW,2025/6/3 11:15,2025/6/3 13:45,738,Aft_10486,133
Flt_109466,QGSX,NLLA,2025/6/3 11:45,2025/6/3 14:40,738,Aft_10206,159
Flt_109694,AAHN,NBCQ,2025/6/2 18:50,2025/6/2 20:20,7M8,Aft_10295,91
Flt_109695,EYWR,VGVC,2025/6/2 11:15,2025/6/2 13:50,738,Aft_10146,170
Flt_109696,LLZL,DSQK,2025/6/2 7:30,2025/6/2 9:50,738,Aft_10147,125
Flt_109697,HEXD,DOMU,2025/6/2 17:55,2025/6/2 21:25,738,Aft_10147,231
Flt_109701,NTCO,HZPW,2025/6/2 22:15,2025/6/2 23:45,738,Aft_10354,84
Flt_109702,LLZL,NLLA,2025/6/2 12:50,2025/6/2 14:40,738,Aft_10217,108
Flt_109708,GLHV,AAHN,2025/6/2 7:45,2025/6/2 9:30,738,Aft_10495,102
Flt_109709,AAHN,GLHV,2025/6/2 11:00,2025/6/2 12:35,738,Aft_10403,90
Flt_109710,EYWR,LFOL,2025/6/2 9:15,2025/6/2 12:00,738,Aft_10488,168
Flt_109717,KKME,MCVK,2025/6/2 8:10,2025/6/2 12:50,738,Aft_10158,273
Flt_109724,FXWC,AAHN,2025/6/2 17:55,2025/6/2 20:35,738,Aft_10525,144
Flt_109725,DOMU,BBZB,2025/6/2 14:00,2025/6/2 16:40,738,Aft_10262,156
Flt_109726,EYWR,XCHB,2025/6/2 8:55,2025/6/2 11:05,738,Aft_10140,125
Flt_109728,DSQK,DOMU,2025/6/4 10:50,2025/6/4 12:40,738,Aft_10299,101
Flt_109731,HZPW,KKME,2025/6/4 14:35,2025/6/4 17:25,738,Aft_10388,168
Flt_109738,SFRI,HZPW,2025/6/3 17:10,2025/6/3 19:15,7M8,Aft_10226,125
Flt_109739,DOMU,NYOP,2025/6/3 8:05,2025/6/3 13:35,7M8,Aft_10269,318
Flt_109744,VWIM,GLHV,2025/6/3 17:25,2025/6/3 19:50,7M8,Aft_10434,123
Flt_109745,WKDC,VOXP,2025/6/3 19:00,2025/6/3 21:25,738,Aft_10466,141
Flt_109749,VOXP,DOMU,2025/6/3 12:30,2025/6/3 14:20,7M8,Aft_10273,106
Flt_109754,WKDC,EYWR,2025/6/4 17:55,2025/6/4 20:50,738,Aft_10230,160
Flt_109757,HIUP,DOMU,2025/6/3 18:20,2025/6/3 20:05,738,Aft_10243,102
Flt_109758,DOMU,KKME,2025/6/3 21:30,2025/6/4 0:10,738,Aft_10243,172
Flt_109759,BBZB,DOMU,2025/6/3 17:45,2025/6/3 20:15,738,Aft_10201,167
Flt_109760,FXWC,DOMU,2025/6/3 21:00,2025/6/3 23:30,738,Aft_10191,141
Flt_109766,HZPW,VUWJ,2025/6/3 18:45,2025/6/3 20:50,738,Aft_10232,140
Flt_109772,DOMU,NYOP,2025/6/4 8:05,2025/6/4 13:35,7M8,Aft_10527,318
Flt_109778,WJBA,HIUP,2025/6/3 18:15,2025/6/3 20:50,738,Aft_10416,134
Flt_109779,TUJZ,OXSQ,2025/6/3 10:10,2025/6/3 12:15,738,Aft_10482,120
Flt_109781,LLZL,YAFY,2025/6/4 8:15,2025/6/4 11:00,738,Aft_10471,161
Flt_109782,PNNF,LLZL,2025/6/4 21:05,2025/6/5 0:15,738,Aft_10471,181
Flt_109783,HIUP,LLZL,2025/6/3 10:00,2025/6/3 12:00,738,Aft_10418,137
Flt_109784,KKME,EYWR,2025/6/3 22:05,2025/6/4 0:05,738,Aft_10236,126
Flt_109786,DOMU,VDBQ,2025/6/4 15:00,2025/6/4 18:00,738,Aft_10245,193
Flt_109787,DOMU,DSQK,2025/6/3 17:05,2025/6/3 18:55,738,Aft_10494,101
Flt_109790,ZDHU,HZPW,2025/6/2 21:55,2025/6/2 23:30,738,Aft_10519,91
Flt_109798,VWIM,OETZ,2025/6/4 12:05,2025/6/4 15:20,7M8,Aft_10528,187
Flt_109801,NLLA,DOMU,2025/6/3 7:45,2025/6/3 10:25,738,Aft_10248,166
Flt_110014,DOMU,YITW,2025/6/2 10:45,2025/6/2 14:00,738,Aft_10142,180
Flt_110016,HGHY,EYWR,2025/6/2 14:40,2025/6/2 17:40,738,Aft_10379,185
Flt_110017,LLZL,HZPW,2025/6/2 20:20,2025/6/2 23:40,7M8,Aft_10529,175
Flt_110019,XAQO,NTCO,2025/6/2 19:05,2025/6/2 21:30,738,Aft_10354,143
Flt_110024,KROP,DOMU,2025/6/2 19:40,2025/6/2 23:50,738,Aft_10530,247
Flt_110025,KKME,HZPW,2025/6/2 13:50,2025/6/2 16:20,73G,Aft_10503,133
Flt_110028,UCKP,VWIM,2025/6/2 19:10,2025/6/2 21:20,738,Aft_10423,121
Flt_110030,HZPW,XLHA,2025/6/2 16:10,2025/6/2 19:05,7M8,Aft_10296,196
Flt_110031,QGSX,HIUP,2025/6/2 13:40,2025/6/2 15:40,738,Aft_10257,112
Flt_110032,HIUP,OETZ,2025/6/2 16:50,2025/6/2 19:00,738,Aft_10257,116
Flt_110036,NLLA,HZPW,2025/6/2 11:55,2025/6/2 15:00,738,Aft_10218,161
Flt_110037,VUWJ,HZPW,2025/6/2 21:50,2025/6/3 0:05,738,Aft_10155,113
Flt_110041,SFRI,FGIR,2025/6/2 11:15,2025/6/2 13:10,7M8,Aft_10511,127
Flt_110043,BBZB,HEJY,2025/6/2 12:10,2025/6/2 14:15,738,Aft_10460,125
Flt_110047,LLZL,YAFY,2025/6/2 8:15,2025/6/2 11:00,738,Aft_10404,161
Flt_110048,OKJK,HZPW,2025/6/2 16:35,2025/6/2 18:45,738,Aft_10405,135
Flt_110052,YBWQ,DOMU,2025/6/2 2:40,2025/6/2 6:50,738,Aft_10424,253
Flt_110053,AAHN,OXSQ,2025/6/2 12:20,2025/6/2 14:05,738,Aft_10163,102
Flt_110054,XCCH,DOMU,2025/6/2 12:35,2025/6/2 13:40,738,Aft_10461,72
Flt_110055,NLLA,OXSQ,2025/6/2 12:25,2025/6/2 15:00,738,Aft_10497,144
Flt_110058,HZPW,UXVH,2025/6/2 10:55,2025/6/2 13:30,738,Aft_10489,153
Flt_110059,AAHN,KKME,2025/6/2 7:00,2025/6/2 9:40,738,Aft_10525,169
Flt_110064,OXSQ,DOMU,2025/6/4 17:05,2025/6/4 18:40,738,Aft_10170,90
Flt_110065,HGHY,OETZ,2025/6/3 13:55,2025/6/3 16:15,738,Aft_10449,117
Flt_110069,OETZ,HIUP,2025/6/4 7:45,2025/6/4 9:40,738,Aft_10516,129
Flt_110079,NLLA,UFCB,2025/6/4 16:05,2025/6/4 18:35,738,Aft_10272,141
Flt_110080,HZPW,NLLA,2025/6/4 10:00,2025/6/4 12:40,7M8,Aft_10304,165
Flt_110082,ZJCG,OETZ,2025/6/4 20:35,2025/6/4 22:25,738,Aft_10337,94
Flt_110083,VGVC,AAHN,2025/6/4 20:00,2025/6/4 22:15,738,Aft_10392,112
Flt_110088,HZPW,GLHV,2025/6/4 17:30,2025/6/4 19:00,738,Aft_10278,78
Flt_110090,HZPW,PNNF,2025/6/4 8:00,2025/6/4 9:55,73G,Aft_10309,113
Flt_110091,HZPW,NVMB,2025/6/4 14:45,2025/6/4 16:30,738,Aft_10438,102
Flt_110093,DOMU,OXSQ,2025/6/3 7:05,2025/6/3 8:55,738,Aft_10341,102
Flt_110095,DOMU,MCVK,2025/6/4 19:35,2025/6/4 23:50,738,Aft_10436,270
Flt_110096,SFRI,FGIR,2025/6/4 11:15,2025/6/4 13:10,7M8,Aft_10526,127
Flt_110099,AAHN,OXSQ,2025/6/4 12:20,2025/6/4 14:05,738,Aft_10479,102
Flt_110101,OXSQ,EYWR,2025/6/4 17:15,2025/6/4 18:55,738,Aft_10234,91
Flt_110103,HGHY,ZDHU,2025/6/3 13:55,2025/6/3 16:35,738,Aft_10417,165
Flt_110104,FVJZ,DOMU,2025/6/3 13:55,2025/6/3 16:30,738,Aft_10348,156
Flt_110105,AAHN,XLOC,2025/6/4 7:00,2025/6/4 9:15,7M8,Aft_10313,136
Flt_110106,XLOC,DOMU,2025/6/4 10:05,2025/6/4 11:55,7M8,Aft_10313,101
Flt_110109,GLHV,VWIM,2025/6/4 8:25,2025/6/4 10:45,7M8,Aft_10531,149
Flt_110110,VWIM,GLHV,2025/6/4 11:55,2025/6/4 14:25,7M8,Aft_10531,123
Flt_110111,VDBQ,DOMU,2025/6/4 19:00,2025/6/4 22:05,738,Aft_10245,174
Flt_110112,XCHB,VOXP,2025/6/3 19:50,2025/6/3 21:40,738,Aft_10485,107
Flt_110113,PNNF,AAHN,2025/6/3 14:10,2025/6/3 15:45,7M8,Aft_10419,79
Flt_110114,HZPW,VGVC,2025/6/3 17:30,2025/6/3 19:55,738,Aft_10441,157
Flt_110116,HZPW,NTCO,2025/6/4 13:35,2025/6/4 15:05,738,Aft_10399,88
Flt_110117,HEJY,VWIM,2025/6/2 19:05,2025/6/2 23:45,738,Aft_10532,280
Flt_110119,DOMU,HEXD,2025/6/3 13:50,2025/6/3 16:55,738,Aft_10317,172
Flt_110120,HUYM,WKDC,2025/6/3 10:20,2025/6/3 12:20,738,Aft_10376,110
Flt_110123,XLHA,HZPW,2025/6/3 20:10,2025/6/3 22:55,7M8,Aft_10501,156
Flt_110125,OETZ,VGVC,2025/6/4 16:20,2025/6/4 19:35,7M8,Aft_10528,200
Flt_110129,EYWR,KREM,2025/6/4 13:45,2025/6/4 16:20,738,Aft_10246,156
Flt_110130,XLHA,DOMU,2025/6/3 20:15,2025/6/3 23:05,7M8,Aft_10209,140
Flt_110365,HEXD,EYWR,2025/6/2 18:20,2025/6/2 20:55,738,Aft_10402,180
Flt_110366,LLZL,MCWT,2025/6/2 11:40,2025/6/2 14:50,7M8,Aft_10529,188
Flt_110367,NVMB,EYWR,2025/6/2 18:20,2025/6/2 20:30,738,Aft_10294,132
Flt_110372,HZPW,VGVC,2025/6/2 17:30,2025/6/2 19:55,73G,Aft_10503,157
Flt_110373,DOMU,MPYS,2025/6/2 15:50,2025/6/2 18:40,7M8,Aft_10150,162
Flt_110375,OXSQ,GLHV,2025/6/2 19:00,2025/6/2 20:50,738,Aft_10381,96
Flt_110378,EYWR,KKME,2025/6/2 7:50,2025/6/2 10:15,738,Aft_10327,170
Flt_110379,YBWQ,HZPW,2025/6/2 15:05,2025/6/2 19:50,738,Aft_10510,269
Flt_110383,OKJK,AAHN,2025/6/2 13:10,2025/6/2 15:30,738,Aft_10458,137
Flt_110384,DOMU,OETZ,2025/6/2 7:50,2025/6/2 10:55,738,Aft_10329,165
Flt_110389,ZJCG,VOXP,2025/6/2 13:25,2025/6/2 15:20,738,Aft_10385,100
Flt_110390,NYOP,DOMU,2025/6/2 14:35,2025/6/2 20:05,7M8,Aft_10260,315
Flt_110391,HZPW,MPYS,2025/6/2 16:05,2025/6/2 18:50,7M8,Aft_10156,162
Flt_110392,EYWR,YBWQ,2025/6/2 8:10,2025/6/2 13:40,738,Aft_10523,328
Flt_110393,BBZB,HZPW,2025/6/2 19:15,2025/6/2 21:25,738,Aft_10460,140
Flt_110396,DOMU,PNNF,2025/6/2 15:30,2025/6/2 17:10,73G,Aft_10514,96
Flt_110400,PNNF,EYWR,2025/6/2 15:55,2025/6/2 17:50,738,Aft_10386,116
Flt_110404,OXSQ,ZDHU,2025/6/3 7:50,2025/6/3 9:40,738,Aft_10449,102
Flt_110407,HQMU,OXSQ,2025/6/4 13:20,2025/6/4 15:20,738,Aft_10283,107
Flt_110408,KDAP,DOMU,2025/6/4 18:40,2025/6/4 22:05,738,Aft_10431,183
Flt_110411,SRWN,EYWR,2025/6/4 12:35,2025/6/4 14:50,738,Aft_10175,135
Flt_110412,OKJK,XCHB,2025/6/3 11:45,2025/6/3 13:15,738,Aft_10302,73
Flt_110413,KKME,DOMU,2025/6/3 8:05,2025/6/3 10:20,738,Aft_10317,134
Flt_110414,OXSQ,UXVH,2025/6/3 14:35,2025/6/3 16:55,738,Aft_10451,131
Flt_110419,NLLA,KKME,2025/6/3 19:55,2025/6/3 22:50,7M8,Aft_10522,165
Flt_110420,BBZB,DOMU,2025/6/3 8:10,2025/6/3 10:45,738,Aft_10472,167
Flt_110430,DOMU,GLHV,2025/6/3 21:00,2025/6/3 22:40,7M8,Aft_10467,92
Flt_110431,NLLA,HZPW,2025/6/3 20:05,2025/6/3 22:45,7M8,Aft_10227,161
Flt_110441,DOMU,YBWQ,2025/6/3 21:15,2025/6/4 1:40,738,Aft_10201,265
Flt_110442,DOMU,AFPF,2025/6/3 6:30,2025/6/3 8:05,738,Aft_10275,87
Flt_110443,AAHN,BBZB,2025/6/3 11:40,2025/6/3 14:15,738,Aft_10275,143
Flt_110451,PNNF,EYWR,2025/6/3 15:55,2025/6/3 17:50,738,Aft_10282,116
Flt_110454,HZPW,OXSQ,2025/6/4 18:50,2025/6/4 20:30,738,Aft_10283,105
Flt_110455,OXSQ,AAHN,2025/6/3 15:30,2025/6/3 17:05,738,Aft_10397,86
Flt_110456,AAHN,AFPF,2025/6/3 7:05,2025/6/3 8:35,738,Aft_10191,89
Flt_110457,AAHN,AFPF,2025/6/3 7:10,2025/6/3 8:45,738,Aft_10416,89
Flt_110460,DOMU,WKDC,2025/6/4 8:00,2025/6/4 11:55,7M8,Aft_10500,207
Flt_110461,LFOL,OXSQ,2025/6/4 18:40,2025/6/4 21:20,738,Aft_10479,154
Flt_110463,OXSQ,TUJZ,2025/6/3 7:20,2025/6/3 9:25,738,Aft_10482,106
Flt_110464,OXSQ,VHLB,2025/6/3 12:00,2025/6/3 13:45,738,Aft_10512,98
Flt_110466,VOXP,MPYS,2025/6/3 10:00,2025/6/3 12:00,738,Aft_10452,111
Flt_110467,VOXP,AAHN,2025/6/3 16:05,2025/6/3 17:45,738,Aft_10452,100
Flt_110468,AAHN,KKME,2025/6/4 7:00,2025/6/4 9:40,738,Aft_10371,169
Flt_110469,AAHN,SFRI,2025/6/4 7:05,2025/6/4 9:20,738,Aft_10533,137
Flt_110470,AFPF,DOMU,2025/6/4 9:20,2025/6/4 11:10,738,Aft_10349,104
Flt_110475,AAHN,EYWR,2025/6/2 11:10,2025/6/2 12:40,738,Aft_10495,87
Flt_110476,LLZL,OXSQ,2025/6/3 7:30,2025/6/3 10:00,738,Aft_10442,135
Flt_110477,DSQK,DOMU,2025/6/3 10:50,2025/6/3 12:40,738,Aft_10201,101
Flt_110478,DOMU,ZJCG,2025/6/3 13:15,2025/6/3 16:00,73G,Aft_10400,161
Flt_110479,HGHY,EYWR,2025/6/4 14:40,2025/6/4 17:40,738,Aft_10443,185
Flt_110480,TUJZ,OXSQ,2025/6/4 10:10,2025/6/4 12:15,738,Aft_10318,120
Flt_110481,ZJCG,OXSQ,2025/6/4 17:25,2025/6/4 19:10,738,Aft_10456,109
Flt_110486,YBWQ,DOMU,2025/6/4 8:55,2025/6/4 13:20,738,Aft_10513,253
Flt_110487,XLHA,DOMU,2025/6/3 12:10,2025/6/3 14:45,7M8,Aft_10501,140
Flt_110488,DYUE,NLLA,2025/6/3 19:40,2025/6/3 22:05,738,Aft_10206,146
Flt_110490,AAHN,VOXP,2025/6/4 7:20,2025/6/4 9:00,7M8,Aft_10445,98
Flt_110491,VOXP,MPYS,2025/6/4 10:00,2025/6/4 12:00,7M8,Aft_10445,111
Flt_110736,KREM,EYWR,2025/6/2 17:25,2025/6/2 19:30,738,Aft_10353,118
Flt_110739,DOMU,VGVC,2025/6/2 7:10,2025/6/2 9:40,738,Aft_10212,143
Flt_110740,VGVC,HZPW,2025/6/2 11:15,2025/6/2 13:25,738,Aft_10212,128
Flt_110741,YITW,HZPW,2025/6/2 21:05,2025/6/3 0:15,738,Aft_10252,150
Flt_110742,KKME,DOMU,2025/6/2 11:10,2025/6/2 13:35,738,Aft_10457,134
Flt_110743,HZPW,OETZ,2025/6/2 20:10,2025/6/2 23:00,738,Aft_10405,161
Flt_110744,OXSQ,HZPW,2025/6/2 11:00,2025/6/2 12:35,738,Aft_10354,84
Flt_110747,VOXP,DOMU,2025/6/2 12:30,2025/6/2 14:20,7M8,Aft_10150,106
Flt_110748,AAHN,NLLA,2025/6/2 9:45,2025/6/2 12:40,738,Aft_10520,164
Flt_110749,FVJZ,AAHN,2025/6/2 21:25,2025/6/3 0:05,738,Aft_10520,150
Flt_110753,HUYM,OXSQ,2025/6/2 16:05,2025/6/2 17:50,738,Aft_10381,113
Flt_110754,GLHV,OXSQ,2025/6/2 21:55,2025/6/2 23:45,738,Aft_10381,118
Flt_110755,HZPW,KKME,2025/6/2 7:35,2025/6/2 10:10,738,Aft_10325,168
Flt_110756,HZPW,KKME,2025/6/2 17:10,2025/6/2 19:50,738,Aft_10382,168
Flt_110758,NLLA,PNNF,2025/6/2 17:00,2025/6/2 20:05,738,Aft_10509,198
Flt_110762,OETZ,DOMU,2025/6/2 12:35,2025/6/2 15:25,738,Aft_10329,166
Flt_110763,XLHA,DOMU,2025/6/2 12:10,2025/6/2 14:45,7M8,Aft_10259,140
Flt_110773,HZPW,BBZB,2025/6/2 8:10,2025/6/2 10:50,738,Aft_10460,134
Flt_110774,DOMU,MPYS,2025/6/2 8:10,2025/6/2 11:00,738,Aft_10219,162
Flt_110779,NLLA,YAFY,2025/6/2 17:30,2025/6/2 19:35,738,Aft_10220,123
Flt_110788,OXSQ,NLLA,2025/6/2 8:50,2025/6/2 11:20,738,Aft_10497,137
Flt_110789,OXSQ,YITW,2025/6/2 16:05,2025/6/2 18:00,738,Aft_10497,115
Flt_110790,EYWR,NBCQ,2025/6/2 19:00,2025/6/2 21:10,738,Aft_10386,144
Flt_110795,HZPW,FTVG,2025/6/3 14:15,2025/6/3 17:40,738,Aft_10267,213
Flt_110800,HZPW,XLHA,2025/6/4 16:10,2025/6/4 19:05,7M8,Aft_10362,196
Flt_110804,BBZB,HZPW,2025/6/3 19:15,2025/6/3 21:25,738,Aft_10433,140
Flt_110830,AAHN,VGVC,2025/6/4 16:35,2025/6/4 19:00,738,Aft_10392,148
Flt_110832,HZPW,SJQD,2025/6/3 8:45,2025/6/3 10:25,738,Aft_10466,89
Flt_110833,EYWR,VHLB,2025/6/3 17:05,2025/6/3 20:00,738,Aft_10276,171
Flt_110838,HIUP,LFOL,2025/6/4 10:45,2025/6/4 13:10,738,Aft_10300,127
Flt_110839,HZPW,QUIP,2025/6/4 19:50,2025/6/4 21:30,738,Aft_10438,89
Flt_110840,HEJY,EYWR,2025/6/3 19:00,2025/6/3 22:30,738,Aft_10188,195
Flt_110841,EYWR,UXVH,2025/6/3 6:55,2025/6/3 10:05,738,Aft_10517,181
Flt_110845,DOMU,HEXD,2025/6/4 13:50,2025/6/4 16:55,738,Aft_10413,172
Flt_110846,HZPW,VOXP,2025/6/4 13:05,2025/6/4 14:30,738,Aft_10360,86
Flt_110847,NVMB,HZPW,2025/6/4 17:30,2025/6/4 19:20,738,Aft_10438,93
Flt_110848,AAHN,XLOC,2025/6/3 7:00,2025/6/3 9:15,7M8,Aft_10310,136
Flt_110849,FGIR,EYWR,2025/6/3 19:55,2025/6/3 22:45,738,Aft_10396,153
Flt_110852,DOMU,KREM,2025/6/4 20:15,2025/6/4 22:05,73G,Aft_10182,117
Flt_110853,VOXP,HEJY,2025/6/3 21:15,2025/6/3 23:55,738,Aft_10397,164
Flt_110854,NVMB,DOMU,2025/6/3 15:00,2025/6/3 16:20,738,Aft_10191,77
Flt_110855,YAFY,LLZL,2025/6/3 10:55,2025/6/3 13:55,738,Aft_10492,195
Flt_110856,VWIM,QGSX,2025/6/3 9:15,2025/6/3 11:30,738,Aft_10439,137
Flt_110857,AAHN,GLHV,2025/6/4 8:10,2025/6/4 9:50,738,Aft_10480,90
Flt_110858,OXSQ,DOMU,2025/6/3 13:15,2025/6/3 14:50,738,Aft_10482,90
Flt_110860,VWIM,EYWR,2025/6/4 6:35,2025/6/4 8:40,738,Aft_10470,114
Flt_110862,GLHV,VWIM,2025/6/4 13:55,2025/6/4 16:20,7M8,Aft_10346,149
Flt_110863,GLHV,DOMU,2025/6/3 14:10,2025/6/3 16:05,738,Aft_10494,113
Flt_110869,GLHV,AAHN,2025/6/4 17:15,2025/6/4 19:00,7M8,Aft_10524,102
Flt_110871,GLHV,VWIM,2025/6/4 15:30,2025/6/4 18:20,7M8,Aft_10531,149
Flt_110872,FVJZ,HZPW,2025/6/3 21:20,2025/6/3 23:50,738,Aft_10240,149
Flt_110874,VOXP,HEJY,2025/6/4 21:15,2025/6/4 23:55,738,Aft_10198,164
Flt_110875,DOMU,XHFE,2025/6/4 9:10,2025/6/4 12:25,738,Aft_10199,190
Flt_110876,OETZ,VWIM,2025/6/4 15:25,2025/6/4 18:40,738,Aft_10349,200
Flt_110880,FXGB,OXSQ,2025/6/3 13:20,2025/6/3 15:20,738,Aft_10232,118
Flt_110881,OETZ,HZPW,2025/6/3 7:30,2025/6/3 9:50,738,Aft_10375,151
Flt_110882,HZPW,ZDHU,2025/6/3 10:55,2025/6/3 12:35,738,Aft_10375,86
Flt_110883,ZDHU,HZPW,2025/6/3 21:55,2025/6/3 23:30,738,Aft_10375,91
Flt_110884,LFOL,ZJCG,2025/6/3 19:15,2025/6/3 21:00,73G,Aft_10400,85
Flt_110889,KROP,DOMU,2025/6/4 19:40,2025/6/4 23:50,738,Aft_10513,247
Flt_110890,HZPW,VOXP,2025/6/3 7:40,2025/6/3 9:30,738,Aft_10444,86
Flt_110895,OETZ,VWIM,2025/6/4 7:25,2025/6/4 10:45,7M8,Aft_10528,200
Flt_110896,VGVC,OETZ,2025/6/4 20:35,2025/6/4 23:40,7M8,Aft_10528,174
Flt_110897,AAHN,EYWR,2025/6/3 11:10,2025/6/3 12:40,738,Aft_10249,87
Flt_111102,DOMU,NVMB,2025/6/2 12:25,2025/6/2 14:00,738,Aft_10322,85
Flt_111106,XLHA,EYWR,2025/6/2 18:00,2025/6/2 20:50,738,Aft_10145,156
Flt_111107,DOMU,UFCB,2025/6/2 17:50,2025/6/2 19:00,738,Aft_10406,56
Flt_111108,UFCB,DOMU,2025/6/2 20:00,2025/6/2 21:15,738,Aft_10406,60
Flt_111112,OETZ,OXSQ,2025/6/2 11:05,2025/6/2 13:45,738,Aft_10254,147
Flt_111113,DOMU,PNNF,2025/6/2 7:30,2025/6/2 9:05,73G,Aft_10148,96
Flt_111114,LFOL,ZJCG,2025/6/2 19:15,2025/6/2 21:00,73G,Aft_10148,85
Flt_111118,AAHN,YITW,2025/6/2 7:40,2025/6/2 10:40,738,Aft_10425,185
Flt_111122,OETZ,GLHV,2025/6/2 20:00,2025/6/2 21:55,738,Aft_10257,110
Flt_111123,DOMU,OXSQ,2025/6/2 9:15,2025/6/2 11:00,738,Aft_10473,102
Flt_111124,OXSQ,DOMU,2025/6/2 17:05,2025/6/2 18:40,738,Aft_10473,90
Flt_111132,LLZL,DOMU,2025/6/2 12:40,2025/6/2 15:45,7M8,Aft_10534,183
Flt_111133,SFRI,HZPW,2025/6/2 17:10,2025/6/2 19:15,7M8,Aft_10511,125
Flt_111137,YAFY,NLLA,2025/6/2 20:45,2025/6/2 22:55,738,Aft_10220,136
Flt_111138,KKME,NLLA,2025/6/2 15:45,2025/6/2 18:10,7M8,Aft_10221,142
Flt_111139,DOMU,VDBQ,2025/6/2 14:50,2025/6/2 18:00,738,Aft_10149,193
Flt_111140,NYOP,DOMU,2025/6/2 0:30,2025/6/2 6:20,7M8,Aft_10162,315
